item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped,baseline_similarity,perturbation_similarity,noise_corrected_drift,similarity_metric
factual_qa_3740,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.975442,0.963562,0.011880,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.975442,0.891498,0.083944,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3740,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.975442,0.984556,-0.009114,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,context_injection,5,5,0.465359,0.470588,-0.005229,-0.011236,false,0.973068,0.986534,-0.013466,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,formatting_changes,5,5,0.465359,0.470588,-0.005229,-0.011236,false,0.973068,0.986534,-0.013466,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,paraphrasing,5,5,0.465359,0.455452,0.009907,0.021289,true,0.973068,0.968864,0.004204,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,reordering,5,5,0.465359,0.184350,0.281009,0.603855,true,0.973068,0.918606,0.054462,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3903,factual_qa,surface_noise,5,5,0.465359,0.470588,-0.005229,-0.011236,false,0.973068,0.986534,-0.013466,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,context_injection,5,5,0.850000,0.544444,0.305556,0.359477,true,0.919901,0.861581,0.058320,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,formatting_changes,5,5,0.850000,0.850000,0.000000,0.000000,false,0.919901,0.911277,0.008624,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,paraphrasing,5,5,0.850000,1.000000,-0.150000,-0.176471,false,0.919901,0.854458,0.065443,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,reordering,5,5,0.850000,0.394444,0.455556,0.535948,true,0.919901,0.844561,0.075340,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3920,factual_qa,surface_noise,5,5,0.850000,0.840000,0.010000,0.011765,true,0.919901,0.923457,-0.003556,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.922289,0.077711,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_3976,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.999119,0.000881,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.951298,0.048702,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.995593,0.004407,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4028,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.965134,0.034866,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.975707,0.024293,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4029,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995360,0.992968,0.002392,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995360,0.991654,0.003706,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995360,0.929265,0.066095,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995360,0.810325,0.185035,sentence-transformers/all-MiniLM-L6-v2
factual_qa_419,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.995360,0.989756,0.005604,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999082,0.999541,-0.000459,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999082,0.999541,-0.000459,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999082,0.929552,0.069530,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999082,0.999541,-0.000459,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4242,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999082,0.999266,-0.000184,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.774171,0.225829,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.777581,0.222419,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4277,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,context_injection,5,5,0.335523,0.372640,-0.037117,-0.110624,false,0.947468,0.957813,-0.010346,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,formatting_changes,5,5,0.335523,0.344360,-0.008838,-0.026340,false,0.947468,0.957945,-0.010478,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,paraphrasing,5,5,0.335523,0.320237,0.015286,0.045559,true,0.947468,0.886394,0.061073,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,reordering,5,5,0.335523,0.359584,-0.024061,-0.071712,false,0.947468,0.944515,0.002952,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4332,factual_qa,surface_noise,5,5,0.335523,0.336656,-0.001133,-0.003377,false,0.947468,0.955844,-0.008376,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.923881,0.900982,0.022900,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.923881,0.936585,-0.012703,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.923881,0.822424,0.101458,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.923881,0.888104,0.035778,sentence-transformers/all-MiniLM-L6-v2
factual_qa_436,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.923881,0.947814,-0.023933,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987871,0.991914,-0.004043,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987871,0.990297,-0.002426,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987871,0.991914,-0.004043,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987871,0.933190,0.054681,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4702,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987871,0.991105,-0.003234,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982745,0.984417,-0.001672,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982745,0.987106,-0.004361,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,paraphrasing,5,5,1.000000,0.492853,0.507147,0.507147,true,0.982745,0.878556,0.104189,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982745,0.987970,-0.005225,sentence-transformers/all-MiniLM-L6-v2
factual_qa_4928,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.982745,0.979658,0.003087,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987071,0.974204,0.012867,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987071,0.974425,0.012646,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987071,0.982229,0.004842,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987071,0.993536,-0.006464,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5262,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.987071,0.974623,0.012448,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,context_injection,5,5,0.074686,0.137699,-0.063013,-0.843710,false,0.939146,0.919254,0.019893,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,formatting_changes,5,5,0.074686,0.124218,-0.049533,-0.663218,false,0.939146,0.914683,0.024463,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,paraphrasing,5,5,0.074686,0.066994,0.007692,0.102992,true,0.939146,0.928966,0.010180,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,reordering,5,5,0.074686,0.093014,-0.018329,-0.245410,false,0.939146,0.923006,0.016140,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5271,factual_qa,surface_noise,5,5,0.074686,0.117637,-0.042951,-0.575096,false,0.939146,0.924804,0.014342,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5298,factual_qa,context_injection,5,5,0.335644,0.431036,-0.095392,-0.284205,false,0.969400,0.977090,-0.007690,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5298,factual_qa,formatting_changes,5,5,0.335644,0.371549,-0.035905,-0.106974,false,0.969400,0.974813,-0.005413,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5298,factual_qa,paraphrasing,5,5,0.335644,0.052898,0.282746,0.842399,true,0.969400,0.803270,0.166131,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5298,factual_qa,reordering,5,5,0.335644,0.241161,0.094483,0.281497,true,0.969400,0.934708,0.034692,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5298,factual_qa,surface_noise,5,5,0.335644,0.349600,-0.013957,-0.041582,false,0.969400,0.975342,-0.005942,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5338,factual_qa,context_injection,5,5,0.061140,0.084715,-0.023575,-0.385594,false,0.950823,0.965723,-0.014899,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5338,factual_qa,formatting_changes,5,5,0.061140,0.076723,-0.015583,-0.254877,false,0.950823,0.963395,-0.012572,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5338,factual_qa,paraphrasing,5,5,0.061140,0.025832,0.035308,0.577501,true,0.950823,0.789420,0.161404,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5338,factual_qa,reordering,5,5,0.061140,0.065176,-0.004036,-0.066012,false,0.950823,0.966937,-0.016113,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5338,factual_qa,surface_noise,5,5,0.061140,0.071653,-0.010513,-0.171946,false,0.950823,0.962691,-0.011867,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,context_injection,5,5,0.527731,0.527731,0.000000,0.000000,false,0.993384,0.994707,-0.001323,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,formatting_changes,5,5,0.527731,0.588235,-0.060504,-0.114650,false,0.993384,0.996692,-0.003308,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,paraphrasing,5,5,0.527731,0.588235,-0.060504,-0.114650,false,0.993384,0.959089,0.034295,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,reordering,5,5,0.527731,0.406722,0.121008,0.229299,true,0.993384,0.985621,0.007764,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5359,factual_qa,surface_noise,5,5,0.527731,0.588235,-0.060504,-0.114650,false,0.993384,0.996692,-0.003308,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5441,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.989326,0.010674,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5441,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.965201,0.034799,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5441,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.965585,0.034415,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5441,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,0.956492,0.043508,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5441,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,context_injection,5,5,0.214644,0.185246,0.029398,0.136961,true,0.938234,0.927503,0.010731,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,formatting_changes,5,5,0.214644,0.175903,0.038741,0.180488,true,0.938234,0.902888,0.035346,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,paraphrasing,5,5,0.214644,0.189409,0.025235,0.117566,true,0.938234,0.683912,0.254322,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,reordering,5,5,0.214644,0.184505,0.030139,0.140412,true,0.938234,0.870712,0.067522,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5525,factual_qa,surface_noise,5,5,0.214644,0.164970,0.049674,0.231423,true,0.938234,0.894663,0.043571,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5646,factual_qa,context_injection,5,5,0.015822,0.013565,0.002257,0.142640,true,0.944450,0.948205,-0.003755,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5646,factual_qa,formatting_changes,5,5,0.015822,0.014130,0.001692,0.106917,true,0.944450,0.938743,0.005707,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5646,factual_qa,paraphrasing,5,5,0.015822,0.021713,-0.005891,-0.372339,false,0.944450,0.626791,0.317658,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5646,factual_qa,reordering,5,5,0.015822,0.009801,0.006021,0.380556,true,0.944450,0.922781,0.021669,sentence-transformers/all-MiniLM-L6-v2
factual_qa_5646,factual_qa,surface_noise,5,5,0.015822,0.017787,-0.001965,-0.124197,false,0.944450,0.945753,-0.001304,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6116,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983896,0.978590,0.005306,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6116,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983896,0.991991,-0.008095,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6116,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983896,0.946491,0.037405,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6116,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983896,0.949798,0.034098,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6116,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983896,0.984483,-0.000587,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,context_injection,5,5,0.136106,0.174479,-0.038373,-0.281934,false,0.907541,0.905855,0.001687,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,formatting_changes,5,5,0.136106,0.220860,-0.084754,-0.622707,false,0.907541,0.875626,0.031915,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,paraphrasing,5,5,0.136106,0.540052,-0.403946,-2.967884,false,0.907541,0.879352,0.028189,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,reordering,5,5,0.136106,0.102923,0.033183,0.243804,true,0.907541,0.928693,-0.021152,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6353,factual_qa,surface_noise,5,5,0.136106,0.132438,0.003668,0.026948,true,0.907541,0.931967,-0.024426,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6407,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983609,0.967365,0.016244,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6407,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983609,0.949503,0.034106,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6407,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983609,0.936731,0.046878,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6407,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983609,0.914897,0.068713,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6407,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.983609,0.959835,0.023775,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999560,0.990042,0.009518,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999560,0.999252,0.000308,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999560,0.851690,0.147870,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999560,0.947669,0.051891,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6442,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.999560,0.999516,0.000044,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,context_injection,5,5,0.714286,0.704762,0.009524,0.013333,true,1.000000,0.998845,0.001155,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,formatting_changes,5,5,0.714286,0.667857,0.046429,0.065000,true,1.000000,0.994085,0.005915,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,paraphrasing,5,5,0.714286,0.387616,0.326670,0.457338,true,1.000000,0.943161,0.056839,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,reordering,5,5,0.714286,0.714286,0.000000,0.000000,false,1.000000,1.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6460,factual_qa,surface_noise,5,5,0.714286,0.704762,0.009524,0.013333,true,1.000000,0.998845,0.001155,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,context_injection,5,5,0.841379,0.531895,0.309484,0.367829,true,0.976026,0.968459,0.007567,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,formatting_changes,5,5,0.841379,0.839344,0.002035,0.002419,true,0.976026,0.971872,0.004154,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,paraphrasing,5,5,0.841379,1.000000,-0.158621,-0.188524,false,0.976026,0.935682,0.040344,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,reordering,5,5,0.841379,0.142478,0.698902,0.830662,true,0.976026,0.947295,0.028731,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6578,factual_qa,surface_noise,5,5,0.841379,0.850000,-0.008621,-0.010246,false,0.976026,0.973455,0.002571,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6595,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970591,0.905028,0.065563,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6595,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970591,0.952696,0.017895,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6595,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970591,0.863971,0.106620,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6595,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970591,0.910020,0.060571,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6595,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.970591,0.967032,0.003559,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6783,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.929971,0.921294,0.008677,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6783,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.929971,0.927182,0.002789,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6783,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.929971,0.877033,0.052938,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6783,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.929971,0.836565,0.093405,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6783,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.929971,0.926494,0.003476,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963267,0.954315,0.008952,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963267,0.960586,0.002681,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963267,0.821434,0.141833,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963267,0.933791,0.029476,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6819,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.963267,0.958660,0.004607,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6833,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931955,0.935496,-0.003542,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6833,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931955,0.939445,-0.007490,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6833,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931955,0.786728,0.145227,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6833,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931955,0.879646,0.052309,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6833,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.931955,0.926364,0.005591,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.866739,0.859520,0.007219,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.866739,0.869497,-0.002758,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.866739,0.813009,0.053730,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,reordering,5,5,1.000000,0.000000,1.000000,1.000000,true,0.866739,0.687944,0.178794,sentence-transformers/all-MiniLM-L6-v2
factual_qa_684,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.866739,0.879458,-0.012719,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6848,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977394,0.977725,-0.000331,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6848,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977394,0.976301,0.001093,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6848,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977394,0.914985,0.062410,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6848,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977394,0.878837,0.098557,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6848,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false,0.977394,0.966680,0.010715,sentence-transformers/all-MiniLM-L6-v2
factual_qa_6850,factual_qa,context_injection,5,5,0.024194,0.024647,-0.000453,-0.018740,false,0.940460,0.942786,-0.002326,sentence-transformers/all-MiniLM-L6-v2
