item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
factual_qa_6460,factual_qa,formatting_changes,5,5,0.983204,0.908293,0.091707,0.074911,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,paraphrasing,5,5,0.983204,0.58113,0.41887,0.402075,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,reordering,5,5,0.983204,0.971447,0.028553,0.011757,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,surface_noise,5,5,0.983204,0.966408,0.033592,0.016796,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,context_injection,5,5,0.836481,0.782423,0.217577,0.054058,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,formatting_changes,5,5,0.836481,0.783691,0.216309,0.05279,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,paraphrasing,5,5,0.836481,0.388436,0.611564,0.448045,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,reordering,5,5,0.836481,0.730291,0.269709,0.10619,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,surface_noise,5,5,0.836481,0.799121,0.200879,0.03736,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,context_injection,5,5,0.670762,0.715483,0.284517,-0.044721,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,formatting_changes,5,5,0.670762,0.644534,0.355466,0.026228,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,paraphrasing,5,5,0.670762,0.470802,0.529198,0.19996,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,reordering,5,5,0.670762,0.65914,0.34086,0.011622,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,surface_noise,5,5,0.670762,0.743251,0.256749,-0.072489,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,context_injection,5,5,0.768853,0.802907,0.197093,-0.034054,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,formatting_changes,5,5,0.768853,0.746935,0.253065,0.021918,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,paraphrasing,5,5,0.768853,0.305919,0.694081,0.462935,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,reordering,5,5,0.768853,0.295474,0.704526,0.473379,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,surface_noise,5,5,0.768853,0.566621,0.433379,0.202232,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,context_injection,5,5,0.761006,0.638455,0.361545,0.122551,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,formatting_changes,5,5,0.761006,0.66849,0.33151,0.092516,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,paraphrasing,5,5,0.761006,0.630762,0.369238,0.130244,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,reordering,5,5,0.761006,0.604663,0.395337,0.156343,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,surface_noise,5,5,0.761006,0.757671,0.242329,0.003335,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,context_injection,5,5,0.804365,0.833431,0.166569,-0.029066,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,formatting_changes,5,5,0.804365,0.828002,0.171998,-0.023637,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,paraphrasing,5,5,0.804365,0.5683,0.4317,0.236066,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,reordering,5,5,0.804365,0.789346,0.210654,0.015019,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,surface_noise,5,5,0.804365,0.848765,0.151235,-0.0444,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,context_injection,5,5,0.953872,0.933344,0.066656,0.020528,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,formatting_changes,5,5,0.953872,0.954525,0.045475,-0.000653,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,paraphrasing,5,5,0.953872,0.549484,0.450516,0.404388,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,reordering,5,5,0.953872,0.956762,0.043238,-0.00289,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,surface_noise,5,5,0.953872,0.963098,0.036902,-0.009226,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,context_injection,5,5,0.688316,0.685166,0.314834,0.00315,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,formatting_changes,5,5,0.688316,0.781256,0.218744,-0.09294,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,paraphrasing,5,5,0.688316,0.469363,0.530637,0.218953,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,reordering,5,5,0.688316,0.658234,0.341766,0.030082,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,surface_noise,5,5,0.688316,0.587158,0.412842,0.101159,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,context_injection,5,5,0.742662,0.677243,0.322757,0.065419,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,formatting_changes,5,5,0.742662,0.736332,0.263668,0.00633,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,paraphrasing,5,5,0.742662,0.40377,0.59623,0.338891,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,reordering,5,5,0.742662,0.448315,0.551685,0.294347,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,surface_noise,5,5,0.742662,0.748214,0.251786,-0.005552,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,paraphrasing,5,5,1.0,0.8379,0.1621,0.1621,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,context_injection,5,5,0.944127,0.942833,0.057167,0.001294,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,formatting_changes,5,5,0.944127,0.938109,0.061891,0.006018,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,paraphrasing,5,5,0.944127,0.685345,0.314655,0.258782,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,reordering,5,5,0.944127,0.720374,0.279626,0.223754,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,surface_noise,5,5,0.944127,0.951814,0.048186,-0.007687,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,context_injection,5,5,0.71288,0.693003,0.306997,0.019877,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,formatting_changes,5,5,0.71288,0.695117,0.304883,0.017763,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,paraphrasing,5,5,0.71288,0.684249,0.315751,0.028631,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,reordering,5,5,0.71288,0.588744,0.411256,0.124136,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,surface_noise,5,5,0.71288,0.683396,0.316604,0.029485,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,context_injection,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,paraphrasing,5,5,1.0,0.607021,0.392979,0.392979,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,reordering,5,5,1.0,0.714555,0.285445,0.285445,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,surface_noise,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,context_injection,5,5,1.0,0.995789,0.004211,0.004211,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,formatting_changes,5,5,1.0,0.875879,0.124121,0.124121,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,paraphrasing,5,5,1.0,0.483077,0.516923,0.516923,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,reordering,5,5,1.0,0.887278,0.112722,0.112722,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,surface_noise,5,5,1.0,0.95377,0.04623,0.04623,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,context_injection,5,5,0.967789,0.954904,0.045096,0.012884,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,formatting_changes,5,5,0.967789,0.931375,0.068625,0.036414,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,paraphrasing,5,5,0.967789,0.516238,0.483762,0.451551,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,reordering,5,5,0.967789,0.900042,0.099958,0.067747,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,surface_noise,5,5,0.967789,0.983894,0.016106,-0.016106,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,context_injection,5,5,0.886431,0.909144,0.090856,-0.022714,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,formatting_changes,5,5,0.886431,0.932101,0.067899,-0.04567,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,paraphrasing,5,5,0.886431,0.433477,0.566523,0.452953,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,reordering,5,5,0.886431,0.911901,0.088099,-0.025471,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,surface_noise,5,5,0.886431,0.927372,0.072628,-0.040941,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,context_injection,5,5,0.988802,0.966339,0.033661,0.022463,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,formatting_changes,5,5,0.988802,0.912719,0.087281,0.076083,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,paraphrasing,5,5,0.988802,0.312529,0.687471,0.676273,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,reordering,5,5,0.988802,0.788965,0.211035,0.199837,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,surface_noise,5,5,0.988802,0.994401,0.005599,-0.005599,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,formatting_changes,5,5,1.0,0.948621,0.051379,0.051379,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,paraphrasing,5,5,1.0,0.470126,0.529874,0.529874,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,context_injection,5,5,0.712505,0.779689,0.220311,-0.067184,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,formatting_changes,5,5,0.712505,0.792213,0.207787,-0.079708,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,paraphrasing,5,5,0.712505,0.437391,0.562609,0.275114,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,reordering,5,5,0.712505,0.760934,0.239066,-0.048429,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,surface_noise,5,5,0.712505,0.770004,0.229996,-0.057499,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,context_injection,5,5,1.0,0.826608,0.173392,0.173392,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,formatting_changes,5,5,1.0,0.954608,0.045392,0.045392,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,paraphrasing,5,5,1.0,0.555201,0.444799,0.444799,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,reordering,5,5,1.0,0.881996,0.118004,0.118004,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,surface_noise,5,5,1.0,0.977304,0.022696,0.022696,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,context_injection,5,5,0.917291,0.956277,0.043723,-0.038986,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,formatting_changes,5,5,0.917291,0.946001,0.053999,-0.02871,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,paraphrasing,5,5,0.917291,0.841256,0.158744,0.076035,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,reordering,5,5,0.917291,0.942608,0.057392,-0.025317,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,surface_noise,5,5,0.917291,0.956277,0.043723,-0.038986,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,context_injection,5,5,0.785072,0.752052,0.247948,0.03302,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,formatting_changes,5,5,0.785072,0.785752,0.214248,-0.00068,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,paraphrasing,5,5,0.785072,0.566494,0.433506,0.218578,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,reordering,5,5,0.785072,0.776483,0.223517,0.008588,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,surface_noise,5,5,0.785072,0.783332,0.216668,0.00174,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,context_injection,5,5,0.788422,0.792005,0.207995,-0.003583,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,formatting_changes,5,5,0.788422,0.781951,0.218049,0.006471,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,paraphrasing,5,5,0.788422,0.738037,0.261963,0.050385,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,reordering,5,5,0.788422,0.784645,0.215355,0.003777,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,surface_noise,5,5,0.788422,0.755446,0.244554,0.032976,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,context_injection,5,5,0.587665,0.525019,0.474981,0.062646,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,formatting_changes,5,5,0.587665,0.534233,0.465767,0.053431,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,paraphrasing,5,5,0.587665,0.343702,0.656298,0.243963,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,reordering,5,5,0.587665,0.506957,0.493043,0.080708,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,surface_noise,5,5,0.587665,0.613517,0.386483,-0.025853,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,context_injection,5,5,0.694907,0.532648,0.467352,0.162259,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,formatting_changes,5,5,0.694907,0.641707,0.358293,0.0532,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,paraphrasing,5,5,0.694907,0.572894,0.427106,0.122013,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,reordering,5,5,0.694907,0.666571,0.333429,0.028336,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,surface_noise,5,5,0.694907,0.618439,0.381561,0.076468,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,context_injection,5,5,0.710341,0.751491,0.248509,-0.04115,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,formatting_changes,5,5,0.710341,0.803666,0.196334,-0.093325,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,paraphrasing,5,5,0.710341,0.688261,0.311739,0.02208,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,reordering,5,5,0.710341,0.683009,0.316991,0.027332,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,surface_noise,5,5,0.710341,0.65609,0.34391,0.054251,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,context_injection,5,5,0.417675,0.437928,0.562072,-0.020253,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,formatting_changes,5,5,0.417675,0.469652,0.530348,-0.051977,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,paraphrasing,5,5,0.417675,0.449932,0.550068,-0.032256,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,reordering,5,5,0.417675,0.40651,0.59349,0.011165,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,surface_noise,5,5,0.417675,0.390616,0.609384,0.02706,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,context_injection,5,5,0.576361,0.438824,0.561176,0.137537,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,formatting_changes,5,5,0.576361,0.54528,0.45472,0.031081,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,paraphrasing,5,5,0.576361,0.166,0.834,0.410361,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,reordering,5,5,0.576361,0.509861,0.490139,0.0665,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,surface_noise,5,5,0.576361,0.490703,0.509297,0.085658,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,context_injection,5,5,0.583725,0.475241,0.524759,0.108484,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,formatting_changes,5,5,0.583725,0.45641,0.54359,0.127316,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,paraphrasing,5,5,0.583725,0.17012,0.82988,0.413606,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,reordering,5,5,0.583725,0.384492,0.615508,0.199233,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,surface_noise,5,5,0.583725,0.47741,0.52259,0.106315,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,context_injection,5,5,0.651899,0.663551,0.336449,-0.011652,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,formatting_changes,5,5,0.651899,0.625067,0.374933,0.026832,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,paraphrasing,5,5,0.651899,0.639214,0.360786,0.012685,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,reordering,5,5,0.651899,0.504259,0.495741,0.147641,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,surface_noise,5,5,0.651899,0.614609,0.385391,0.03729,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,context_injection,5,5,0.561343,0.577672,0.422328,-0.016329,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,formatting_changes,5,5,0.561343,0.554656,0.445344,0.006687,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,paraphrasing,5,5,0.561343,0.610769,0.389231,-0.049426,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,reordering,5,5,0.561343,0.601009,0.398991,-0.039666,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,surface_noise,5,5,0.561343,0.58673,0.41327,-0.025387,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,context_injection,5,5,0.327673,0.449973,0.550027,-0.1223,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,formatting_changes,5,5,0.327673,0.455008,0.544992,-0.127335,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,paraphrasing,5,5,0.327673,0.402182,0.597818,-0.07451,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,reordering,5,5,0.327673,0.328464,0.671536,-0.000792,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,surface_noise,5,5,0.327673,0.452245,0.547755,-0.124572,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,context_injection,5,5,0.768106,0.793412,0.206588,-0.025306,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,formatting_changes,5,5,0.768106,0.747906,0.252094,0.020201,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,paraphrasing,5,5,0.768106,0.739571,0.260429,0.028535,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,reordering,5,5,0.768106,0.651564,0.348436,0.116542,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,surface_noise,5,5,0.768106,0.744034,0.255966,0.024072,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,context_injection,5,5,0.782546,0.827257,0.172743,-0.044711,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,formatting_changes,5,5,0.782546,0.816082,0.183918,-0.033536,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,paraphrasing,5,5,0.782546,0.801482,0.198518,-0.018936,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,reordering,5,5,0.782546,0.688267,0.311733,0.094279,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,surface_noise,5,5,0.782546,0.81661,0.18339,-0.034064,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,context_injection,5,5,0.364111,0.367301,0.632699,-0.003191,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,formatting_changes,5,5,0.364111,0.494254,0.505746,-0.130143,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,paraphrasing,5,5,0.364111,0.327254,0.672746,0.036857,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,reordering,5,5,0.364111,0.476454,0.523546,-0.112343,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,surface_noise,5,5,0.364111,0.493077,0.506923,-0.128967,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,context_injection,5,5,0.533749,0.523521,0.476479,0.010228,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,formatting_changes,5,5,0.533749,0.557733,0.442267,-0.023984,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,paraphrasing,5,5,0.533749,0.578996,0.421004,-0.045247,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,reordering,5,5,0.533749,0.476988,0.523012,0.05676,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,surface_noise,5,5,0.533749,0.522154,0.477846,0.011595,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,context_injection,5,5,0.435204,0.303755,0.696245,0.131449,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,formatting_changes,5,5,0.435204,0.277947,0.722053,0.157257,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,paraphrasing,5,5,0.435204,0.485227,0.514773,-0.050023,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,reordering,5,5,0.435204,0.376507,0.623493,0.058696,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,surface_noise,5,5,0.435204,0.471257,0.528743,-0.036054,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,context_injection,5,5,0.557066,0.585911,0.414089,-0.028845,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,formatting_changes,5,5,0.557066,0.650974,0.349026,-0.093908,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,paraphrasing,5,5,0.557066,0.177706,0.822294,0.379359,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,reordering,5,5,0.557066,0.365799,0.634201,0.191266,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,surface_noise,5,5,0.557066,0.640204,0.359796,-0.083138,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2891,math_reasoning,context_injection,5,5,0.77835,0.702428,0.297572,0.075921,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2891,math_reasoning,formatting_changes,5,5,0.77835,0.727312,0.272688,0.051037,"sklearn HashingVectorizer char_wb(3,5) cosine"
