item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
factual_qa_6460,factual_qa,reordering,5,5,1.0,0.896874,0.103126,0.103126,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6460,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,paraphrasing,5,5,1.0,0.407306,0.592694,0.592694,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6578,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,context_injection,5,5,0.80733,0.903665,0.096335,-0.096335,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,formatting_changes,5,5,0.80733,0.903665,0.096335,-0.096335,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,paraphrasing,5,5,0.80733,0.418448,0.581552,0.388882,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,reordering,5,5,0.80733,0.903665,0.096335,-0.096335,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_6819,factual_qa,surface_noise,5,5,0.80733,0.903665,0.096335,-0.096335,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,context_injection,5,5,1.0,0.662863,0.337137,0.337137,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,paraphrasing,5,5,1.0,0.215661,0.784339,0.784339,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,reordering,5,5,1.0,0.573724,0.426276,0.426276,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_684,factual_qa,surface_noise,5,5,1.0,0.993362,0.006638,0.006638,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,context_injection,5,5,0.861023,0.764076,0.235924,0.096946,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,formatting_changes,5,5,0.861023,0.841673,0.158327,0.019349,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,paraphrasing,5,5,0.861023,0.655451,0.344549,0.205572,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,reordering,5,5,0.861023,0.787638,0.212362,0.073385,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7048,factual_qa,surface_noise,5,5,0.861023,0.861492,0.138508,-0.000469,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,context_injection,5,5,0.827322,0.837593,0.162407,-0.010272,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,formatting_changes,5,5,0.827322,0.913661,0.086339,-0.086339,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,paraphrasing,5,5,0.827322,0.512853,0.487147,0.314468,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,reordering,5,5,0.827322,0.487539,0.512461,0.339783,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7187,factual_qa,surface_noise,5,5,0.827322,0.913661,0.086339,-0.086339,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,context_injection,5,5,0.909841,0.934654,0.065346,-0.024813,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,formatting_changes,5,5,0.909841,0.869142,0.130858,0.040699,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,paraphrasing,5,5,0.909841,0.558842,0.441158,0.350998,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,reordering,5,5,0.909841,0.822537,0.177463,0.087304,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_720,factual_qa,surface_noise,5,5,0.909841,0.910586,0.089414,-0.000745,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,context_injection,5,5,0.826672,0.806931,0.193069,0.019741,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,formatting_changes,5,5,0.826672,0.818182,0.181818,0.00849,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,paraphrasing,5,5,0.826672,0.553192,0.446808,0.27348,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,reordering,5,5,0.826672,0.741948,0.258052,0.084724,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7525,factual_qa,surface_noise,5,5,0.826672,0.807248,0.192752,0.019424,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,context_injection,5,5,0.831017,0.714834,0.285166,0.116183,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,formatting_changes,5,5,0.831017,0.85573,0.14427,-0.024712,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,paraphrasing,5,5,0.831017,0.53062,0.46938,0.300397,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,reordering,5,5,0.831017,0.771724,0.228276,0.059294,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7699,factual_qa,surface_noise,5,5,0.831017,0.830583,0.169417,0.000435,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,formatting_changes,5,5,1.0,0.968749,0.031251,0.031251,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,paraphrasing,5,5,1.0,0.421856,0.578144,0.578144,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7854,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,paraphrasing,5,5,1.0,0.480822,0.519178,0.519178,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,reordering,5,5,1.0,0.555708,0.444292,0.444292,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_7989,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,context_injection,5,5,1.0,0.754336,0.245664,0.245664,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,formatting_changes,5,5,1.0,0.950867,0.049133,0.049133,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,paraphrasing,5,5,1.0,0.486127,0.513873,0.513873,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,reordering,5,5,1.0,0.884877,0.115123,0.115123,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_800,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,context_injection,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,paraphrasing,5,5,1.0,0.590075,0.409925,0.409925,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,reordering,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8049,factual_qa,surface_noise,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,context_injection,5,5,1.0,0.910498,0.089502,0.089502,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,paraphrasing,5,5,1.0,0.452914,0.547086,0.547086,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,reordering,5,5,1.0,0.675681,0.324319,0.324319,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8077,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,formatting_changes,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,paraphrasing,5,5,1.0,0.537159,0.462841,0.462841,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,reordering,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8164,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,context_injection,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,formatting_changes,5,5,1.0,0.89342,0.10658,0.10658,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,paraphrasing,5,5,1.0,0.344746,0.655254,0.655254,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,reordering,5,5,1.0,0.623584,0.376416,0.376416,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8302,factual_qa,surface_noise,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,context_injection,5,5,1.0,0.994401,0.005599,0.005599,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,paraphrasing,5,5,1.0,0.306039,0.693961,0.693961,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,reordering,5,5,1.0,0.909693,0.090307,0.090307,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8326,factual_qa,surface_noise,5,5,1.0,1.0,0.0,-0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,paraphrasing,5,5,1.0,0.665666,0.334334,0.334334,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,reordering,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8650,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,context_injection,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,formatting_changes,5,5,1.0,0.860116,0.139884,0.139884,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,paraphrasing,5,5,1.0,0.477737,0.522263,0.522263,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,reordering,5,5,1.0,0.647206,0.352794,0.352794,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_8989,factual_qa,surface_noise,5,5,1.0,1.0,-0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,context_injection,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,paraphrasing,5,5,1.0,0.646967,0.353033,0.353033,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,reordering,5,5,1.0,0.722433,0.277567,0.277567,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_919,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,context_injection,5,5,1.0,0.94304,0.05696,0.05696,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,formatting_changes,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,paraphrasing,5,5,1.0,0.288054,0.711946,0.711946,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,reordering,5,5,1.0,0.884298,0.115702,0.115702,"sklearn HashingVectorizer char_wb(3,5) cosine"
factual_qa_9228,factual_qa,surface_noise,5,5,1.0,1.0,0.0,0.0,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,context_injection,5,5,0.900382,0.919504,0.080496,-0.019122,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,formatting_changes,5,5,0.900382,0.912179,0.087821,-0.011797,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,paraphrasing,5,5,0.900382,0.734154,0.265846,0.166229,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,reordering,5,5,0.900382,0.908206,0.091794,-0.007824,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10051,math_reasoning,surface_noise,5,5,0.900382,0.919213,0.080787,-0.018831,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,context_injection,5,5,0.897133,0.902314,0.097686,-0.005181,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,formatting_changes,5,5,0.897133,0.911121,0.088879,-0.013988,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,paraphrasing,5,5,0.897133,0.832324,0.167676,0.064809,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,reordering,5,5,0.897133,0.908833,0.091167,-0.011699,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10521,math_reasoning,surface_noise,5,5,0.897133,0.907638,0.092362,-0.010505,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,context_injection,5,5,0.788091,0.78505,0.21495,0.003041,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,formatting_changes,5,5,0.788091,0.804693,0.195307,-0.016602,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,paraphrasing,5,5,0.788091,0.63676,0.36324,0.151331,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,reordering,5,5,0.788091,0.79213,0.20787,-0.004039,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10586,math_reasoning,surface_noise,5,5,0.788091,0.792079,0.207921,-0.003989,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,context_injection,5,5,0.961577,0.960203,0.039797,0.001374,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,formatting_changes,5,5,0.961577,0.964709,0.035291,-0.003132,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,paraphrasing,5,5,0.961577,0.91397,0.08603,0.047606,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,reordering,5,5,0.961577,0.970597,0.029403,-0.009021,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10682,math_reasoning,surface_noise,5,5,0.961577,0.968135,0.031865,-0.006558,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,context_injection,5,5,0.811963,0.879161,0.120839,-0.067198,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,formatting_changes,5,5,0.811963,0.879405,0.120595,-0.067442,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,paraphrasing,5,5,0.811963,0.794018,0.205982,0.017945,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,reordering,5,5,0.811963,0.882013,0.117987,-0.07005,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_10926,math_reasoning,surface_noise,5,5,0.811963,0.852247,0.147753,-0.040284,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,context_injection,5,5,0.931926,0.853405,0.146595,0.078521,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,formatting_changes,5,5,0.931926,0.8834,0.1166,0.048526,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,paraphrasing,5,5,0.931926,0.85939,0.14061,0.072536,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,reordering,5,5,0.931926,0.892468,0.107532,0.039458,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11055,math_reasoning,surface_noise,5,5,0.931926,0.880228,0.119772,0.051698,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,context_injection,5,5,0.922964,0.920611,0.079389,0.002353,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,formatting_changes,5,5,0.922964,0.924709,0.075291,-0.001745,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,paraphrasing,5,5,0.922964,0.914159,0.085841,0.008804,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,reordering,5,5,0.922964,0.916869,0.083131,0.006095,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1121,math_reasoning,surface_noise,5,5,0.922964,0.920732,0.079268,0.002231,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,context_injection,5,5,0.991818,0.991166,0.008834,0.000652,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,formatting_changes,5,5,0.991818,0.977632,0.022368,0.014186,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,paraphrasing,5,5,0.991818,0.182582,0.817418,0.809236,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,reordering,5,5,0.991818,0.981983,0.018017,0.009835,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11297,math_reasoning,surface_noise,5,5,0.991818,0.986868,0.013132,0.00495,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,context_injection,5,5,0.958748,0.953348,0.046652,0.0054,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,formatting_changes,5,5,0.958748,0.959952,0.040048,-0.001204,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,paraphrasing,5,5,0.958748,0.809119,0.190881,0.149628,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,reordering,5,5,0.958748,0.953728,0.046272,0.00502,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_11759,math_reasoning,surface_noise,5,5,0.958748,0.944109,0.055891,0.014639,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,context_injection,5,5,0.870346,0.843806,0.156194,0.02654,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,formatting_changes,5,5,0.870346,0.858678,0.141322,0.011668,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,paraphrasing,5,5,0.870346,0.70953,0.29047,0.160816,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,reordering,5,5,0.870346,0.86101,0.13899,0.009336,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1600,math_reasoning,surface_noise,5,5,0.870346,0.881054,0.118946,-0.010708,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,context_injection,5,5,0.894013,0.910406,0.089594,-0.016393,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,formatting_changes,5,5,0.894013,0.895292,0.104708,-0.001279,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,paraphrasing,5,5,0.894013,0.860934,0.139066,0.033079,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,reordering,5,5,0.894013,0.907934,0.092066,-0.013921,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_1650,math_reasoning,surface_noise,5,5,0.894013,0.873124,0.126876,0.020889,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,context_injection,5,5,0.929761,0.936175,0.063825,-0.006414,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,formatting_changes,5,5,0.929761,0.934592,0.065408,-0.004832,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,paraphrasing,5,5,0.929761,0.929714,0.070286,4.7e-05,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,reordering,5,5,0.929761,0.944139,0.055861,-0.014379,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_190,math_reasoning,surface_noise,5,5,0.929761,0.942322,0.057678,-0.012562,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,context_injection,5,5,0.935361,0.91786,0.08214,0.017501,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,formatting_changes,5,5,0.935361,0.934245,0.065755,0.001116,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,paraphrasing,5,5,0.935361,0.838574,0.161426,0.096787,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,reordering,5,5,0.935361,0.925711,0.074289,0.00965,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2166,math_reasoning,surface_noise,5,5,0.935361,0.933812,0.066188,0.001549,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,context_injection,5,5,0.888243,0.896127,0.103873,-0.007885,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,formatting_changes,5,5,0.888243,0.902638,0.097362,-0.014395,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,paraphrasing,5,5,0.888243,0.832755,0.167245,0.055488,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,reordering,5,5,0.888243,0.89248,0.10752,-0.004237,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2652,math_reasoning,surface_noise,5,5,0.888243,0.901611,0.098389,-0.013368,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,context_injection,5,5,0.921877,0.917379,0.082621,0.004498,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,formatting_changes,5,5,0.921877,0.923307,0.076693,-0.00143,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,paraphrasing,5,5,0.921877,0.893276,0.106724,0.028601,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,reordering,5,5,0.921877,0.914904,0.085096,0.006972,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2817,math_reasoning,surface_noise,5,5,0.921877,0.896675,0.103325,0.025202,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,context_injection,5,5,0.930366,0.930831,0.069169,-0.000464,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,formatting_changes,5,5,0.930366,0.933337,0.066663,-0.002971,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,paraphrasing,5,5,0.930366,0.928516,0.071484,0.00185,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,reordering,5,5,0.930366,0.943934,0.056066,-0.013568,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2832,math_reasoning,surface_noise,5,5,0.930366,0.940803,0.059197,-0.010437,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,context_injection,5,5,0.787401,0.806374,0.193626,-0.018973,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,formatting_changes,5,5,0.787401,0.818926,0.181074,-0.031524,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,paraphrasing,5,5,0.787401,0.691663,0.308337,0.095739,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,reordering,5,5,0.787401,0.810788,0.189212,-0.023387,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2873,math_reasoning,surface_noise,5,5,0.787401,0.828534,0.171466,-0.041132,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2891,math_reasoning,context_injection,5,5,0.880044,0.874881,0.125119,0.005163,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2891,math_reasoning,formatting_changes,5,5,0.880044,0.876683,0.123317,0.003361,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2891,math_reasoning,paraphrasing,5,5,0.880044,0.813744,0.186256,0.066301,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2891,math_reasoning,reordering,5,5,0.880044,0.820522,0.179478,0.059522,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_2891,math_reasoning,surface_noise,5,5,0.880044,0.849044,0.150956,0.031,"sklearn HashingVectorizer char_wb(3,5) cosine"
math_reasoning_3251,math_reasoning,context_injection,5,5,0.965334,0.869557,0.130443,0.095777,"sklearn HashingVectorizer char_wb(3,5) cosine"
