case_id,task,dataset,perturbation,version,sample_idx,stored_score,recomputed_score,changed
promptrobust_pdr_surface_noise_humaneval_28,code_generation,HumanEval,surface_noise,original,3,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_28,code_generation,HumanEval,surface_noise,original,4,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_28,code_generation,HumanEval,surface_noise,perturbed,0,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_28,code_generation,HumanEval,surface_noise,perturbed,1,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_28,code_generation,HumanEval,surface_noise,perturbed,2,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_28,code_generation,HumanEval,surface_noise,perturbed,3,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_28,code_generation,HumanEval,surface_noise,perturbed,4,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,original,0,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,original,1,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,original,2,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,original,3,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,original,4,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,perturbed,0,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,perturbed,1,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,perturbed,2,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,perturbed,3,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_33,code_generation,HumanEval,surface_noise,perturbed,4,0.0,0.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,original,0,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,original,1,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,original,2,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,original,3,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,original,4,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,perturbed,0,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,perturbed,1,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,perturbed,2,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,perturbed,3,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_38,code_generation,HumanEval,surface_noise,perturbed,4,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,original,0,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,original,1,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,original,2,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,original,3,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,original,4,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,perturbed,0,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,perturbed,1,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,perturbed,2,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,perturbed,3,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_43,code_generation,HumanEval,surface_noise,perturbed,4,1.0,1.0,0
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,original,0,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,original,1,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,original,2,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,original,3,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,original,4,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,perturbed,0,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,perturbed,1,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,perturbed,2,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,perturbed,3,0.0,1.0,1
promptrobust_pdr_surface_noise_humaneval_48,code_generation,HumanEval,surface_noise,perturbed,4,0.0,1.0,1
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_04,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_09,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_14,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_19,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_24,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_29,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_34,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_39,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_44,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_squad_49,factual_qa,SQuAD V2,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,perturbed,2,0.0,0.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_04,math_reasoning,MATH,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,original,0,0.0,0.0,0
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,original,1,0.0,0.0,0
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,original,3,0.0,0.0,0
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,perturbed,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,perturbed,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,perturbed,2,0.0,1.0,1
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_09,math_reasoning,MATH,paraphrase,perturbed,4,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,original,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,original,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,original,3,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,original,4,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,perturbed,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,perturbed,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,perturbed,2,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,perturbed,3,0.0,1.0,1
promptrobust_pdr_paraphrase_math_14,math_reasoning,MATH,paraphrase,perturbed,4,0.0,1.0,1
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,perturbed,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_19,math_reasoning,MATH,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,original,0,0.0,0.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,original,1,0.0,0.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,original,2,0.0,0.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,original,3,0.0,0.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,original,4,0.0,0.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,perturbed,0,0.0,0.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,perturbed,2,0.0,0.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,perturbed,3,0.0,0.0,0
promptrobust_pdr_paraphrase_math_24,math_reasoning,MATH,paraphrase,perturbed,4,0.0,0.0,0
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,original,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,original,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,original,2,0.0,0.0,0
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,original,3,0.0,1.0,1
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,original,4,0.0,1.0,1
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,perturbed,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,perturbed,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,perturbed,2,0.0,1.0,1
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_29,math_reasoning,MATH,paraphrase,perturbed,4,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,original,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,original,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,original,2,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,original,3,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,original,4,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,perturbed,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,perturbed,2,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,perturbed,3,0.0,1.0,1
promptrobust_pdr_paraphrase_math_34,math_reasoning,MATH,paraphrase,perturbed,4,0.0,1.0,1
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,perturbed,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_39,math_reasoning,MATH,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,perturbed,0,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,perturbed,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,perturbed,2,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,perturbed,3,1.0,1.0,0
promptrobust_pdr_paraphrase_math_44,math_reasoning,MATH,paraphrase,perturbed,4,1.0,1.0,0
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,original,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,original,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,original,2,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,original,3,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,original,4,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,perturbed,0,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,perturbed,1,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,perturbed,2,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,perturbed,3,0.0,1.0,1
promptrobust_pdr_paraphrase_math_49,math_reasoning,MATH,paraphrase,perturbed,4,0.0,1.0,1
promptrobust_pdr_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,original,0,1.0,1.0,0
promptrobust_pdr_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,original,1,1.0,1.0,0
promptrobust_pdr_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,original,2,1.0,1.0,0
promptrobust_pdr_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,original,3,1.0,1.0,0
promptrobust_pdr_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,original,4,1.0,1.0,0
promptrobust_pdr_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,perturbed,0,0.0,1.0,1
promptrobust_pdr_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,perturbed,1,0.0,1.0,1
promptrobust_pdr_paraphrase_humaneval_04,code_generation,HumanEval,paraphrase,perturbed,2,0.0,1.0,1
